n_sim,p_max,w_max,alpha,beta,T,seed,time,obj,schedule,deferred
100,20,20,0,0.3,50,4,4.561316013336182,1306,"['A3', 'A7', 'RMA', 'A17', 'A18', 'B16', 'A19', 'A20', 'A21', 'B24', 'A22', 'B33', 'A23', 'A24', 'A25', 'A26', 'B36', 'A27', 'A28', 'A29', 'A31', 'A32', 'A33', 'A34', 'A35', 'B41', 'A36', 'A37', 'B42', 'A39', 'B46', 'A40', 'A42', 'A43', 'A44', 'A45', 'A46', 'A47', 'A48', 'A49', 'A50', 'B59', 'A51', 'A52', 'A53', 'B63', 'A54', 'A55', 'A56', 'A57', 'A58', 'A59', 'A60', 'A61', 'A62', 'B67', 'B69', 'B72', 'A63', 'A64', 'A65', 'A66', 'A68', 'A69', 'A71', 'A72', 'A73', 'B78', 'A74', 'A75', 'A76', 'B82', 'B83', 'A77', 'A78', 'A79', 'A80', 'A81', 'A82', 'B89', 'A83', 'B91', 'A84', 'A86', 'A87', 'A88', 'A89', 'A90', 'A91', 'A92', 'B96', 'A94', 'A95', 'A96', 'A97', 'A98', 'A99', 'B100', 'A100']","['B1', 'A1', 'A2', 'B2', 'A4', 'B3', 'A5', 'B4', 'B5', 'B6', 'A6', 'B7', 'A8', 'B8', 'A9', 'A10', 'A11', 'B9', 'B10', 'B11', 'A12', 'A13', 'A14', 'A15', 'B12', 'B13', 'A16', 'B14', 'B15', 'B17', 'B18', 'B19', 'B20', 'B21', 'B22', 'B23', 'B25', 'B26', 'B27', 'B28', 'B29', 'B30', 'B31', 'B32', 'B34', 'B35', 'B37', 'B38', 'B39', 'A30', 'B40', 'B43', 'A38', 'B44', 'B45', 'B47', 'A41', 'B48', 'B49', 'B50', 'B51', 'B52', 'B53', 'B54', 'B55', 'B56', 'B57', 'B58', 'B60', 'B61', 'B62', 'B64', 'B65', 'B66', 'B68', 'B70', 'B71', 'A67', 'B73', 'B74', 'B75', 'B76', 'A70', 'B77', 'B79', 'B80', 'B81', 'B84', 'B85', 'B86', 'B87', 'B88', 'B90', 'A85', 'B92', 'B93', 'B94', 'B95', 'A93', 'B97', 'B98', 'B99']"
100,20,20,0,0.3,50,5,4.845479965209961,1307,"['RMA', 'A9', 'A11', 'A13', 'B10', 'A15', 'A16', 'A17', 'A18', 'A19', 'B16', 'A20', 'B17', 'B18', 'A22', 'A23', 'A24', 'A25', 'B22', 'A26', 'B23', 'B24', 'B25', 'B26', 'B27', 'A28', 'A29', 'B30', 'A30', 'A31', 'A32', 'A33', 'B35', 'A34', 'B36', 'A36', 'A37', 'A38', 'B39', 'A41', 'A42', 'B41', 'A43', 'A44', 'A45', 'A46', 'B43', 'A47', 'A48', 'A49', 'A50', 'A51', 'A52', 'A53', 'A54', 'A55', 'A57', 'A58', 'A60', 'A62', 'A63', 'A64', 'A65', 'A66', 'B58', 'B59', 'A67', 'B62', 'B64', 'A69', 'B65', 'A70', 'A71', 'A72', 'B69', 'B70', 'B71', 'B73', 'A73', 'B76', 'A74', 'A75', 'B79', 'A76', 'A77', 'A78', 'A79', 'B81', 'B82', 'A81', 'A84', 'A85', 'B85', 'A86', 'A87', 'A88', 'B87', 'A89', 'B89', 'A90', 'A91', 'A92', 'B91', 'A93', 'B92', 'B93', 'B94', 'A94', 'A96', 'A97', 'A98', 'B95', 'A99', 'B96', 'B97', 'A100', 'B98', 'B99', 'B100']","['A1', 'A2', 'A3', 'B1', 'B2', 'A4', 'A5', 'A6', 'B3', 'B4', 'B5', 'A7', 'A8', 'B6', 'A10', 'A12', 'B7', 'B8', 'B9', 'A14', 'B11', 'B12', 'B13', 'B14', 'B15', 'A21', 'B19', 'B20', 'B21', 'B28', 'A27', 'B29', 'B31', 'B32', 'B33', 'B34', 'A35', 'B37', 'A39', 'A40', 'B38', 'B40', 'B42', 'B44', 'B45', 'B46', 'B47', 'B48', 'A56', 'B49', 'A59', 'B50', 'B51', 'B52', 'A61', 'B53', 'B54', 'B55', 'B56', 'B57', 'B60', 'A68', 'B61', 'B63', 'B66', 'B67', 'B68', 'B72', 'B74', 'B75', 'B77', 'B78', 'B80', 'B83', 'A80', 'B84', 'A82', 'A83', 'B86', 'B88', 'B90', 'A95']"
100,20,20,0,0.3,50,6,4.51353907585144,1062,"['A5', 'A7', 'A10', 'A11', 'A13', 'A14', 'RMA', 'B25', 'A19', 'A21', 'A24', 'A25', 'B31', 'A26', 'A27', 'B33', 'A28', 'A30', 'A32', 'A33', 'B38', 'A34', 'A35', 'A36', 'A38', 'A39', 'A40', 'A41', 'A42', 'A44', 'A46', 'B42', 'B43', 'B45', 'A47', 'A48', 'A49', 'A50', 'B46', 'B47', 'B48', 'B49', 'B50', 'A51', 'B52', 'A52', 'A53', 'A54', 'A55', 'A57', 'B55', 'A58', 'B56', 'B58', 'B59', 'A59', 'B60', 'A60', 'B62', 'A61', 'B63', 'A62', 'A63', 'A64', 'B69', 'B70', 'A65', 'A66', 'A67', 'B71', 'B73', 'A68', 'A69', 'B75', 'A70', 'A71', 'B76', 'B77', 'B79', 'A72', 'A74', 'A75', 'A76', 'B83', 'A78', 'A79', 'B86', 'A80', 'A81', 'A82', 'A83', 'B87', 'B89', 'A86', 'A87', 'B90', 'A89', 'A90', 'A91', 'B92', 'B93', 'A92', 'A93', 'B95', 'A94', 'B97', 'B98', 'A95', 'A96', 'A97', 'A98', 'A99', 'A100']","['B1', 'B2', 'A1', 'B3', 'B4', 'A2', 'B5', 'B6', 'B7', 'A3', 'A4', 'B8', 'B9', 'A6', 'A8', 'A9', 'A12', 'B10', 'B11', 'B12', 'A15', 'B13', 'B14', 'B15', 'B16', 'B17', 'B18', 'A16', 'A17', 'B19', 'B20', 'B21', 'A18', 'B22', 'B23', 'B24', 'B26', 'A20', 'B27', 'B28', 'B29', 'A22', 'B30', 'A23', 'B32', 'A29', 'B34', 'A31', 'B35', 'B36', 'B37', 'A37', 'B39', 'B40', 'A43', 'A45', 'B41', 'B44', 'B51', 'B53', 'B54', 'A56', 'B57', 'B61', 'B64', 'B65', 'B66', 'B67', 'B68', 'B72', 'B74', 'B78', 'A73', 'B80', 'B81', 'B82', 'A77', 'B84', 'B85', 'A84', 'B88', 'A85', 'A88', 'B91', 'B94', 'B96', 'B99', 'B100']"
100,20,20,0,0.3,50,7,4.530686855316162,1030,"['A4', 'A5', 'RMA', 'A7', 'A8', 'A9', 'A10', 'A12', 'B21', 'A14', 'A15', 'A16', 'A17', 'A19', 'A20', 'A22', 'A23', 'A24', 'A25', 'B31', 'A26', 'A27', 'A28', 'A31', 'B36', 'A32', 'A36', 'A37', 'A38', 'B40', 'A40', 'B41', 'A41', 'A42', 'A43', 'B43', 'B45', 'B47', 'A44', 'A45', 'B48', 'A47', 'A48', 'A49', 'A50', 'A51', 'A53', 'B51', 'A54', 'A55', 'B53', 'A56', 'A57', 'A58', 'A59', 'A60', 'B54', 'A61', 'A62', 'A63', 'A64', 'A65', 'B56', 'A66', 'A67', 'A68', 'B61', 'A69', 'A70', 'A71', 'A72', 'B64', 'B66', 'B67', 'A73', 'B68', 'B69', 'A74', 'B70', 'A75', 'A76', 'B71', 'A77', 'A78', 'A79', 'A80', 'B74', 'B75', 'A81', 'A82', 'A83', 'A84', 'B78', 'B79', 'A85', 'A86', 'B80', 'A87', 'B81', 'B82', 'B83', 'A89', 'A90', 'B86', 'A91', 'A92', 'B89', 'A93', 'B92', 'A94', 'B94', 'A95', 'B95', 'A96', 'B97', 'A98', 'A99', 'A100', 'B100']","['B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'A1', 'A2', 'A3', 'B7', 'B8', 'B9', 'B10', 'A6', 'B11', 'B12', 'B13', 'B14', 'B15', 'B16', 'B17', 'A11', 'B18', 'B19', 'A13', 'B20', 'B22', 'B23', 'A18', 'B24', 'B25', 'B26', 'B27', 'B28', 'A21', 'B29', 'B30', 'B32', 'B33', 'A29', 'A30', 'B34', 'B35', 'A33', 'A34', 'B37', 'A35', 'B38', 'B39', 'A39', 'B42', 'B44', 'B46', 'A46', 'B49', 'B50', 'A52', 'B52', 'B55', 'B57', 'B58', 'B59', 'B60', 'B62', 'B63', 'B65', 'B72', 'B73', 'B76', 'B77', 'B84', 'A88', 'B85', 'B87', 'B88', 'B90', 'B91', 'B93', 'B96', 'A97', 'B98', 'B99']"
100,20,20,0,0.3,50,8,4.495549917221069,1376,"['A8', 'A11', 'A13', 'A15', 'B17', 'A19', 'RMA', 'B22', 'A22', 'B23', 'B24', 'A23', 'A25', 'A26', 'A27', 'A28', 'B35', 'A31', 'A32', 'A33', 'A34', 'A35', 'B38', 'A36', 'A37', 'A39', 'A40', 'A41', 'A42', 'A43', 'A44', 'A45', 'B44', 'A46', 'B50', 'B52', 'A47', 'A48', 'A49', 'B56', 'A50', 'A51', 'A52', 'A53', 'A54', 'B61', 'A55', 'A56', 'A57', 'A59', 'B62', 'B64', 'A60', 'B66', 'B67', 'A61', 'A62', 'A63', 'A64', 'A65', 'A66', 'A67', 'A68', 'B73', 'A69', 'A70', 'A71', 'A72', 'A73', 'B74', 'A74', 'A76', 'A77', 'A78', 'A79', 'A80', 'A81', 'B82', 'B83', 'A83', 'A84', 'B87', 'B89', 'A85', 'B90', 'B91', 'A86', 'A87', 'B93', 'A89', 'A90', 'B94', 'A91', 'A92', 'A94', 'B97', 'A95', 'A96', 'A97', 'B98', 'A98', 'A99', 'B100', 'A100']","['A1', 'A2', 'B1', 'B2', 'A3', 'B3', 'A4', 'A5', 'A6', 'A7', 'B4', 'B5', 'A9', 'A10', 'B6', 'A12', 'B7', 'B8', 'B9', 'B10', 'A14', 'A16', 'B11', 'B12', 'B13', 'B14', 'A17', 'B15', 'B16', 'B18', 'A18', 'B19', 'A20', 'A21', 'B20', 'B21', 'B25', 'B26', 'B27', 'A24', 'B28', 'B29', 'B30', 'B31', 'B32', 'B33', 'B34', 'A29', 'A30', 'B36', 'B37', 'A38', 'B39', 'B40', 'B41', 'B42', 'B43', 'B45', 'B46', 'B47', 'B48', 'B49', 'B51', 'B53', 'B54', 'B55', 'B57', 'B58', 'B59', 'B60', 'A58', 'B63', 'B65', 'B68', 'B69', 'B70', 'B71', 'B72', 'B75', 'B76', 'A75', 'B77', 'B78', 'B79', 'B80', 'B81', 'B84', 'A82', 'B85', 'B86', 'B88', 'B92', 'A88', 'B95', 'B96', 'A93', 'B99']"
100,20,20,0,0.3,50,9,5.097831726074219,1390,"['A3', 'A10', 'RMA', 'A14', 'A15', 'A17', 'A18', 'A19', 'A21', 'A22', 'B21', 'A23', 'A24', 'A25', 'A26', 'A29', 'A30', 'A31', 'B25', 'A32', 'B31', 'A34', 'A36', 'B32', 'A38', 'B34', 'A40', 'A43', 'A44', 'B40', 'A45', 'B42', 'B44', 'A47', 'A48', 'A49', 'A50', 'A51', 'A52', 'A54', 'A55', 'A56', 'B52', 'A57', 'A59', 'A60', 'A61', 'A63', 'A64', 'A65', 'A66', 'B58', 'A67', 'A68', 'B61', 'A70', 'A72', 'B63', 'A73', 'B66', 'A74', 'B67', 'A75', 'A76', 'B68', 'A77', 'B69', 'A78', 'A79', 'A80', 'A81', 'A82', 'A83', 'B74', 'B75', 'B76', 'B78', 'A84', 'A85', 'B80', 'A86', 'A87', 'A88', 'A89', 'B86', 'A90', 'A91', 'A92', 'B88', 'A93', 'A94', 'B93', 'A95', 'B95', 'A96', 'A97', 'B96', 'B97', 'B98', 'A99', 'B99', 'A100']","['B1', 'B2', 'A1', 'A2', 'B3', 'B4', 'B5', 'A4', 'B6', 'B7', 'A5', 'B8', 'A6', 'B9', 'A7', 'B10', 'A8', 'A9', 'B11', 'A11', 'A12', 'B12', 'B13', 'B14', 'B15', 'A13', 'B16', 'B17', 'A16', 'B18', 'A20', 'B19', 'B20', 'A27', 'A28', 'B22', 'B23', 'B24', 'B26', 'B27', 'B28', 'B29', 'A33', 'B30', 'A35', 'A37', 'B33', 'A39', 'B35', 'B36', 'A41', 'A42', 'B37', 'B38', 'B39', 'A46', 'B41', 'B43', 'B45', 'B46', 'B47', 'B48', 'B49', 'A53', 'B50', 'B51', 'A58', 'B53', 'B54', 'B55', 'B56', 'B57', 'A62', 'B59', 'A69', 'B60', 'B62', 'A71', 'B64', 'B65', 'B70', 'B71', 'B72', 'B73', 'B77', 'B79', 'B81', 'B82', 'B83', 'B84', 'B85', 'B87', 'B89', 'B90', 'B91', 'B92', 'B94', 'A98', 'B100']"
100,20,20,0,0.3,50,10,5.276296854019165,975,"['A3', 'B8', 'B11', 'A8', 'A9', 'RMA', 'A14', 'B18', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A26', 'A27', 'A28', 'A29', 'A31', 'A32', 'B37', 'A33', 'A34', 'A35', 'A36', 'B38', 'B40', 'A37', 'A38', 'B41', 'A39', 'B42', 'B44', 'A40', 'A41', 'A42', 'A43', 'A44', 'A45', 'A46', 'B49', 'A47', 'A48', 'A49', 'A50', 'A51', 'A52', 'A53', 'B57', 'A54', 'A55', 'B58', 'A56', 'A58', 'B59', 'B60', 'B61', 'A59', 'A60', 'A61', 'B64', 'A62', 'A63', 'A64', 'A65', 'A66', 'A67', 'A68', 'A69', 'A70', 'A71', 'A73', 'A74', 'A75', 'A76', 'A77', 'A78', 'B72', 'A79', 'A80', 'A81', 'A82', 'B77', 'A83', 'A84', 'A85', 'B80', 'B81', 'A86', 'A87', 'B85', 'A88', 'A89', 'A90', 'B90', 'A91', 'A92', 'B91', 'A93', 'A94', 'B94', 'A96', 'B98', 'A97', 'A98', 'A100', 'B100']","['B1', 'B2', 'B3', 'B4', 'A1', 'B5', 'B6', 'B7', 'A2', 'B9', 'B10', 'A4', 'B12', 'B13', 'B14', 'A5', 'A6', 'A7', 'B15', 'A10', 'B16', 'A11', 'B17', 'A12', 'A13', 'B19', 'B20', 'B21', 'B22', 'B23', 'B24', 'B25', 'B26', 'B27', 'B28', 'B29', 'B30', 'A25', 'B31', 'B32', 'B33', 'B34', 'A30', 'B35', 'B36', 'B39', 'B43', 'B45', 'B46', 'B47', 'B48', 'B50', 'B51', 'B52', 'B53', 'B54', 'B55', 'B56', 'A57', 'B62', 'B63', 'B65', 'B66', 'B67', 'A72', 'B68', 'B69', 'B70', 'B71', 'B73', 'B74', 'B75', 'B76', 'B78', 'B79', 'B82', 'B83', 'B84', 'B86', 'B87', 'B88', 'B89', 'B92', 'B93', 'A95', 'B95', 'B96', 'B97', 'A99', 'B99']"
100,20,20,0,0.3,50,11,4.811830759048462,836,"['A2', 'A7', 'RMA', 'A13', 'A14', 'A15', 'A16', 'A17', 'B16', 'A18', 'A19', 'A20', 'A21', 'B20', 'A22', 'B25', 'B27', 'A24', 'A25', 'A26', 'B29', 'A28', 'A29', 'B30', 'B31', 'B32', 'A30', 'A31', 'B34', 'B35', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'B41', 'A38', 'A39', 'A40', 'B42', 'B43', 'B44', 'A41', 'A43', 'A44', 'A45', 'A46', 'A47', 'A48', 'A49', 'A50', 'A51', 'A52', 'B51', 'A53', 'B54', 'A54', 'A55', 'A56', 'A58', 'A59', 'B59', 'B60', 'A60', 'A61', 'A62', 'A64', 'A65', 'B62', 'A66', 'A67', 'A68', 'A69', 'A70', 'A71', 'A72', 'A73', 'B66', 'A74', 'A75', 'B68', 'B69', 'B71', 'B73', 'B74', 'B78', 'B79', 'A77', 'A78', 'B81', 'A79', 'B84', 'A80', 'A81', 'A82', 'B86', 'A83', 'B87', 'A84', 'A85', 'A86', 'A87', 'B91', 'B92', 'A88', 'A90', 'B94', 'A93', 'B95', 'A94', 'A95', 'B96', 'A96', 'B97', 'B98', 'A97', 'A98', 'A99', 'B100', 'A100']","['A1', 'B1', 'B2', 'B3', 'B4', 'B5', 'A3', 'A4', 'B6', 'A5', 'B7', 'A6', 'B8', 'A8', 'A9', 'B9', 'B10', 'A10', 'B11', 'B12', 'B13', 'A11', 'A12', 'B14', 'B15', 'B17', 'B18', 'B19', 'B21', 'B22', 'B23', 'B24', 'B26', 'A23', 'B28', 'A27', 'B33', 'B36', 'B37', 'B38', 'B39', 'B40', 'B45', 'B46', 'B47', 'A42', 'B48', 'B49', 'B50', 'B52', 'B53', 'B55', 'B56', 'B57', 'A57', 'B58', 'A63', 'B61', 'B63', 'B64', 'B65', 'B67', 'B70', 'B72', 'B75', 'B76', 'A76', 'B77', 'B80', 'B82', 'B83', 'B85', 'B88', 'B89', 'B90', 'A89', 'B93', 'A91', 'A92', 'B99']"
100,20,20,0,0.3,50,12,4.683795928955078,789,"['A5', 'A9', 'A10', 'A11', 'RMA', 'A15', 'B11', 'A16', 'A17', 'A18', 'B14', 'A20', 'B19', 'B20', 'A21', 'A23', 'B22', 'A24', 'B24', 'B25', 'A25', 'B26', 'B27', 'B28', 'A26', 'B30', 'A27', 'A28', 'B32', 'A30', 'A31', 'A32', 'B35', 'A33', 'A34', 'B40', 'A36', 'A37', 'A38', 'A39', 'B42', 'A41', 'B44', 'A42', 'A43', 'A44', 'A46', 'A48', 'A49', 'A50', 'A51', 'A52', 'A53', 'A54', 'B54', 'A55', 'A56', 'B56', 'A57', 'A58', 'A59', 'A60', 'B61', 'A62', 'A63', 'A64', 'A65', 'A66', 'A67', 'A68', 'A69', 'A70', 'B68', 'A71', 'A72', 'A73', 'B72', 'A74', 'A75', 'A77', 'A78', 'B75', 'A79', 'A80', 'A81', 'A82', 'A83', 'A84', 'A85', 'A86', 'A87', 'A88', 'B79', 'B80', 'A89', 'B81', 'A90', 'B82', 'B83', 'B86', 'A91', 'B87', 'B89', 'B91', 'A94', 'B93', 'B94', 'A95', 'B95', 'A96', 'A97', 'B96', 'B97', 'A98', 'B98', 'A99', 'B100', 'A100']","['B1', 'A1', 'B2', 'A2', 'A3', 'A4', 'B3', 'A6', 'A7', 'B4', 'A8', 'B5', 'A12', 'B6', 'A13', 'B7', 'B8', 'A14', 'B9', 'B10', 'B12', 'B13', 'A19', 'B15', 'B16', 'B17', 'B18', 'B21', 'A22', 'B23', 'B29', 'B31', 'B33', 'A29', 'B34', 'B36', 'B37', 'B38', 'B39', 'A35', 'B41', 'A40', 'B43', 'B45', 'A45', 'B46', 'B47', 'B48', 'A47', 'B49', 'B50', 'B51', 'B52', 'B53', 'B55', 'B57', 'B58', 'B59', 'B60', 'B62', 'A61', 'B63', 'B64', 'B65', 'B66', 'B67', 'B69', 'B70', 'B71', 'A76', 'B73', 'B74', 'B76', 'B77', 'B78', 'B84', 'B85', 'A92', 'B88', 'A93', 'B90', 'B92', 'B99']"
100,20,20,0,0.3,50,13,4.945530891418457,1665,"['A11', 'A12', 'A13', 'A15', 'A20', 'RMA', 'A21', 'A22', 'A23', 'A24', 'A25', 'B16', 'A27', 'B17', 'A28', 'A29', 'B19', 'B20', 'A31', 'A32', 'B23', 'A33', 'B25', 'A35', 'A36', 'A38', 'A39', 'B27', 'B28', 'A40', 'A41', 'A42', 'A43', 'A44', 'A45', 'A46', 'A48', 'A50', 'A51', 'A52', 'B39', 'A53', 'A54', 'B41', 'B44', 'A55', 'A56', 'A57', 'B52', 'A58', 'A60', 'A61', 'A62', 'B57', 'A63', 'A64', 'A65', 'B63', 'A66', 'A67', 'B64', 'A68', 'B65', 'A69', 'A70', 'A71', 'A72', 'A74', 'A75', 'A76', 'A77', 'B76', 'A78', 'A79', 'B77', 'A81', 'B78', 'A83', 'A84', 'A85', 'A86', 'A87', 'A88', 'B86', 'B87', 'A89', 'B88', 'A90', 'A91', 'B89', 'B90', 'A92', 'A93', 'B91', 'B92', 'B93', 'A94', 'B95', 'A95', 'A96', 'A97', 'A98', 'A99', 'B97', 'B98', 'B100', 'A100']","['B1', 'B2', 'A1', 'A2', 'A3', 'B3', 'A4', 'A5', 'A6', 'B4', 'B5', 'B6', 'A7', 'A8', 'B7', 'B8', 'A9', 'B9', 'A10', 'A14', 'A16', 'B10', 'A17', 'B11', 'A18', 'B12', 'A19', 'B13', 'B14', 'B15', 'A26', 'B18', 'B21', 'A30', 'B22', 'B24', 'A34', 'B26', 'A37', 'B29', 'B30', 'B31', 'B32', 'B33', 'B34', 'B35', 'A47', 'B36', 'B37', 'A49', 'B38', 'B40', 'B42', 'B43', 'B45', 'B46', 'B47', 'B48', 'B49', 'B50', 'B51', 'A59', 'B53', 'B54', 'B55', 'B56', 'B58', 'B59', 'B60', 'B61', 'B62', 'B66', 'A73', 'B67', 'B68', 'B69', 'B70', 'B71', 'B72', 'B73', 'B74', 'B75', 'A80', 'A82', 'B79', 'B80', 'B81', 'B82', 'B83', 'B84', 'B85', 'B94', 'B96', 'B99']"
100,20,20,0,0.3,50,14,4.719615936279297,1070,"['A5', 'A8', 'RMA', 'A11', 'B9', 'A13', 'A14', 'A15', 'A17', 'B12', 'A18', 'A20', 'A22', 'B15', 'B16', 'A23', 'B18', 'A24', 'A25', 'B22', 'B25', 'A27', 'A28', 'A31', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'B33', 'B35', 'B40', 'B41', 'A39', 'A42', 'A43', 'A44', 'B42', 'A45', 'A46', 'B44', 'A47', 'B46', 'B48', 'A49', 'A50', 'A51', 'A52', 'A53', 'B54', 'A54', 'A55', 'A56', 'A57', 'A58', 'B57', 'B58', 'B59', 'A59', 'B61', 'A61', 'A62', 'B62', 'B63', 'A63', 'A64', 'B66', 'B67', 'A65', 'A66', 'A67', 'A68', 'A69', 'B68', 'A70', 'A71', 'A72', 'A73', 'A74', 'A75', 'A76', 'B70', 'B71', 'A78', 'A79', 'A80', 'B72', 'A81', 'A82', 'A83', 'A84', 'A85', 'A86', 'A87', 'B77', 'B78', 'B79', 'A88', 'B81', 'A89', 'A90', 'B82', 'B83', 'A91', 'B85', 'A92', 'A93', 'A94', 'B88', 'A95', 'B90', 'A96', 'A97', 'B92', 'B93', 'A98', 'B94', 'A99', 'B96', 'B97', 'B99', 'A100', 'B100']","['A1', 'A2', 'A3', 'A4', 'A6', 'B1', 'B2', 'A7', 'B3', 'B4', 'B5', 'A9', 'B6', 'B7', 'A10', 'B8', 'A12', 'B10', 'B11', 'A16', 'A19', 'B13', 'A21', 'B14', 'B17', 'B19', 'B20', 'B21', 'B23', 'A26', 'B24', 'B26', 'A29', 'B27', 'B28', 'A30', 'B29', 'B30', 'B31', 'B32', 'B34', 'B36', 'B37', 'B38', 'B39', 'A38', 'A40', 'A41', 'B43', 'B45', 'A48', 'B47', 'B49', 'B50', 'B51', 'B52', 'B53', 'B55', 'B56', 'B60', 'A60', 'B64', 'B65', 'B69', 'A77', 'B73', 'B74', 'B75', 'B76', 'B80', 'B84', 'B86', 'B87', 'B89', 'B91', 'B95', 'B98']"
100,20,20,0,0.3,50,15,4.579442024230957,860,"['A2', 'RMA', 'A8', 'A9', 'B17', 'A11', 'B18', 'A13', 'B21', 'A14', 'B25', 'A15', 'A16', 'A17', 'A18', 'B26', 'B27', 'A19', 'B28', 'B29', 'A20', 'B30', 'B31', 'A21', 'A22', 'B35', 'A23', 'A24', 'A25', 'B39', 'A27', 'A28', 'B42', 'A30', 'A31', 'A32', 'A33', 'A35', 'A36', 'A37', 'A38', 'A39', 'A40', 'A41', 'A42', 'A43', 'A44', 'B47', 'A46', 'B51', 'A48', 'A49', 'A50', 'B52', 'A51', 'A52', 'B53', 'B54', 'A53', 'A54', 'B56', 'A55', 'A56', 'A57', 'A58', 'A59', 'A60', 'A61', 'A62', 'A63', 'A64', 'A65', 'A66', 'A67', 'B63', 'A68', 'B64', 'B66', 'A69', 'A70', 'A71', 'A72', 'A73', 'A74', 'B71', 'A75', 'B72', 'B75', 'A76', 'A77', 'B76', 'A78', 'B78', 'A79', 'A80', 'A81', 'B80', 'A82', 'A83', 'B86', 'A85', 'B90', 'A88', 'B91', 'A89', 'B92', 'B94', 'A91', 'A92', 'A93', 'B95', 'B96', 'B97', 'A94', 'A95', 'B98', 'A96', 'A97', 'A98', 'A99', 'A100', 'B100']","['B1', 'A1', 'B2', 'B3', 'B4', 'A3', 'B5', 'B6', 'B7', 'B8', 'B9', 'B10', 'B11', 'A4', 'A5', 'B12', 'B13', 'B14', 'A6', 'B15', 'B16', 'A7', 'A10', 'B19', 'A12', 'B20', 'B22', 'B23', 'B24', 'B32', 'B33', 'B34', 'B36', 'B37', 'B38', 'A26', 'B40', 'B41', 'A29', 'B43', 'A34', 'B44', 'B45', 'B46', 'B48', 'A45', 'B49', 'B50', 'A47', 'B55', 'B57', 'B58', 'B59', 'B60', 'B61', 'B62', 'B65', 'B67', 'B68', 'B69', 'B70', 'B73', 'B74', 'B77', 'B79', 'B81', 'B82', 'B83', 'B84', 'B85', 'A84', 'B87', 'B88', 'B89', 'A86', 'A87', 'B93', 'A90', 'B99']"
100,20,20,0,0.3,50,16,4.362406969070435,1144,"['RMA', 'A8', 'B10', 'A9', 'A11', 'A12', 'A14', 'A15', 'A16', 'B16', 'A17', 'B18', 'A18', 'A19', 'A20', 'A21', 'A22', 'B23', 'A23', 'A24', 'A25', 'A26', 'A27', 'A29', 'A30', 'B27', 'A31', 'B30', 'B31', 'B32', 'B34', 'A32', 'A33', 'B36', 'A34', 'A35', 'A36', 'A37', 'B40', 'B41', 'A38', 'A39', 'A40', 'A41', 'A42', 'A43', 'A44', 'A45', 'A46', 'B46', 'B47', 'A47', 'A48', 'B49', 'A49', 'A50', 'B50', 'B53', 'A51', 'B55', 'A53', 'B59', 'A54', 'A55', 'B61', 'A56', 'A57', 'A58', 'B62', 'B63', 'B64', 'B65', 'A59', 'A60', 'B67', 'A61', 'A62', 'A63', 'B72', 'A64', 'A65', 'A66', 'A68', 'A69', 'A70', 'B75', 'A71', 'A72', 'B76', 'A73', 'B77', 'A74', 'A75', 'A76', 'A77', 'B79', 'A78', 'B80', 'A79', 'A80', 'A81', 'A82', 'A83', 'A84', 'A86', 'B84', 'A87', 'B86', 'A88', 'A89', 'A90', 'B89', 'B90', 'A91', 'A92', 'B93', 'B94', 'B95', 'A93', 'A94', 'A95', 'B96', 'A96', 'B98', 'A97', 'A98', 'B99', 'A99', 'A100']","['A1', 'A2', 'B1', 'B2', 'A3', 'A4', 'A5', 'B3', 'B4', 'B5', 'B6', 'B7', 'A6', 'B8', 'B9', 'A7', 'A10', 'B11', 'B12', 'A13', 'B13', 'B14', 'B15', 'B17', 'B19', 'B20', 'B21', 'B22', 'B24', 'B25', 'A28', 'B26', 'B28', 'B29', 'B33', 'B35', 'B37', 'B38', 'B39', 'B42', 'B43', 'B44', 'B45', 'B48', 'B51', 'B52', 'B54', 'A52', 'B56', 'B57', 'B58', 'B60', 'B66', 'B68', 'B69', 'B70', 'B71', 'B73', 'A67', 'B74', 'B78', 'B81', 'B82', 'B83', 'A85', 'B85', 'B87', 'B88', 'B91', 'B92', 'B97', 'B100']"
