n_sim,p_max,w_max,gamma,delta,T,seed,time,obj,constr,schedule,deferred
20,30,20,4,0.6,50,16,3.0874972343444824,43,100,"['A2', 'A4', 'A5', 'A7', 'RMA', 'A8', 'B7', 'B8', 'A9', 'A10', 'A11', 'A12', 'B11', 'A13', 'A14', 'B12', 'A15', 'B14', 'A16', 'A17', 'B15', 'B17', 'A18', 'B18', 'A19', 'B20', 'A20']","['B1', 'B2', 'A1', 'A3', 'B3', 'B4', 'A6', 'B5', 'B6', 'B9', 'B10', 'B13', 'B16', 'B19']"
20,30,20,4,0.6,50,17,3.479809045791626,359,99,"['A3', 'A4', 'A5', 'B3', 'B6', 'A6', 'RMA', 'A7', 'B7', 'A8', 'B10', 'A9', 'A10', 'A11', 'A12', 'A13', 'B12', 'A14', 'B13', 'A15', 'A16', 'B14', 'B15', 'B17', 'A17', 'A18', 'A19', 'B20', 'A20']","['A1', 'B1', 'A2', 'B2', 'B4', 'B5', 'B8', 'B9', 'B11', 'B16', 'B18', 'B19']"
20,30,20,4,0.6,50,18,2.965642213821411,95,93,"['A2', 'A3', 'A4', 'B4', 'A5', 'B5', 'A6', 'A7', 'B7', 'B8', 'A8', 'A9', 'A10', 'B10', 'B11', 'A11', 'A12', 'A13', 'B14', 'A14', 'B15', 'B16', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']","['A1', 'B1', 'B2', 'B3', 'B6', 'B9', 'B12', 'B13', 'B17', 'B18', 'B19', 'B20']"
20,30,20,4,0.6,50,19,3.5972001552581787,0,100,"['A1', 'RMA', 'B4', 'A2', 'A3', 'B8', 'A4', 'B9', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'B12', 'A14', 'A15', 'B16', 'A16', 'A17', 'B17', 'A18', 'A19', 'A20', 'B19']","['B1', 'B2', 'B3', 'B5', 'B6', 'B7', 'B10', 'B11', 'B13', 'B14', 'B15', 'B18', 'B20']"
20,30,20,4,0.6,50,20,3.954622983932495,163,99,"['A2', 'A3', 'RMA', 'A6', 'B7', 'B8', 'A7', 'A8', 'A9', 'B10', 'A10', 'A11', 'B12', 'B13', 'A12', 'A13', 'A14', 'B15', 'A15', 'A16', 'A17', 'B18', 'A18', 'A19', 'B20', 'A20']","['A1', 'B1', 'B2', 'A4', 'A5', 'B3', 'B4', 'B5', 'B6', 'B9', 'B11', 'B14', 'B16', 'B17', 'B19']"
20,30,20,4,0.6,50,21,3.5,28,97,"['A2', 'A3', 'A4', 'A5', 'B5', 'B6', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'B14', 'B15', 'A15', 'B16', 'A16', 'B17', 'A17', 'B19', 'A18', 'A19', 'B20', 'A20']","['A1', 'B1', 'B2', 'B3', 'B4', 'B7', 'B8', 'B9', 'B10', 'B11', 'B12', 'B13', 'B18']"
20,30,20,4,0.6,50,22,3.668339967727661,32,100,"['A1', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'RMA', 'A8', 'A9', 'B8', 'A10', 'B10', 'A11', 'A12', 'A13', 'B11', 'B14', 'A14', 'B15', 'A15', 'A16', 'B17', 'B18', 'B19', 'A17', 'A18', 'A19', 'A20', 'B20']","['B1', 'B2', 'A2', 'B3', 'B4', 'B5', 'B6', 'B9', 'B12', 'B13', 'B16']"
20,30,20,4,0.6,50,23,3.853163003921509,198,99,"['A2', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'B10', 'A11', 'A12', 'B13', 'A13', 'A14', 'B14', 'A15', 'A16', 'A17', 'B15', 'A18', 'A19', 'A20', 'B19']","['B1', 'A1', 'B2', 'B3', 'A3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B9', 'B11', 'B12', 'B16', 'B17', 'B18', 'B20']"
20,30,20,4,0.6,50,24,3.046412944793701,0,100,"['A1', 'A2', 'A3', 'A4', 'A5', 'B4', 'A6', 'A7', 'A8', 'A9', 'B6', 'A10', 'B8', 'A11', 'B12', 'B15', 'A12', 'B17', 'A13', 'A14', 'A15', 'B19', 'B20', 'A16', 'A17', 'A18', 'A19', 'A20']","['B1', 'B2', 'B3', 'B5', 'B7', 'B9', 'B10', 'B11', 'B13', 'B14', 'B16', 'B18']"
20,30,20,4,0.6,50,25,3.140172958374023,98,100,"['A2', 'B2', 'B4', 'A3', 'A4', 'B7', 'A5', 'A6', 'B11', 'RMA', 'A7', 'B14', 'B16', 'A8', 'A9', 'A10', 'A11', 'B17', 'A12', 'B18', 'A13', 'A14', 'A15', 'B19', 'A16', 'A17', 'A18', 'A19', 'A20']","['B1', 'A1', 'B3', 'B5', 'B6', 'B8', 'B9', 'B10', 'B12', 'B13', 'B15', 'B20']"
20,30,20,4,0.6,50,26,3.765882015228271,17,100,"['A3', 'B2', 'A4', 'B3', 'RMA', 'A5', 'A6', 'B8', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'B11', 'A16', 'B12', 'B15', 'B16', 'A17', 'A18', 'A19', 'A20', 'B18', 'B19', 'B20']","['A1', 'B1', 'A2', 'B4', 'B5', 'B6', 'B7', 'B9', 'B10', 'B13', 'B14', 'B17']"
20,30,20,4,0.6,50,27,3.610478162765503,66,98,"['A3', 'A4', 'A5', 'A8', 'A10', 'B5', 'B7', 'B8', 'A11', 'B10', 'A12', 'A13', 'B12', 'A14', 'A15', 'A16', 'B13', 'A17', 'B14', 'A18', 'A19', 'A20', 'B19']","['A1', 'A2', 'B1', 'A6', 'A7', 'A9', 'B2', 'B3', 'B4', 'B6', 'B9', 'B11', 'B15', 'B16', 'B17', 'B18', 'B20']"
20,30,20,4,0.6,50,28,3.784943103790283,0,97,"['A1', 'B3', 'B4', 'A2', 'A3', 'A4', 'A5', 'A6', 'RMA', 'A7', 'A8', 'A9', 'A10', 'B8', 'A11', 'A12', 'A13', 'B11', 'A14', 'A15', 'A16', 'A17', 'B13', 'B14', 'A18', 'A19', 'B19', 'A20']","['B1', 'B2', 'B5', 'B6', 'B7', 'B9', 'B10', 'B12', 'B15', 'B16', 'B17', 'B18', 'B20']"
20,30,20,4,0.6,50,29,3.744399070739746,142,99,"['A3', 'A5', 'A6', 'RMA', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'B6', 'B7', 'A13', 'A14', 'B8', 'B9', 'A15', 'B15', 'A16', 'A17', 'B16', 'B17', 'A18', 'B18', 'A19', 'B19', 'A20', 'B20']","['A1', 'B1', 'A2', 'B2', 'A4', 'B3', 'B4', 'B5', 'B10', 'B11', 'B12', 'B13', 'B14']"
40,20,10,1,0.3,50,0,5.051680088043213,-99999,-99999,[],[]
40,20,10,1,0.3,50,1,4.6791911125183105,-99999,-99999,[],[]
40,20,10,1,0.3,50,2,4.887949705123901,-99999,-99999,[],[]
40,20,10,1,0.3,50,3,4.666602849960327,-99999,-99999,[],[]
40,20,10,1,0.3,50,4,5.1027891635894775,-99999,-99999,[],[]
40,20,10,1,0.3,50,5,4.96222710609436,-99999,-99999,[],[]
40,20,10,1,0.3,50,6,4.848243951797485,-99999,-99999,[],[]
40,20,10,1,0.3,50,7,4.562463998794556,-99999,-99999,[],[]
40,20,10,1,0.3,50,8,4.7743988037109375,-99999,-99999,[],[]
40,20,10,1,0.3,50,9,4.977536678314209,-99999,-99999,[],[]
40,20,10,1,0.3,50,10,5.1925859451293945,939,25,"['B3', 'B4', 'B7', 'RMA', 'B9', 'B11', 'B12', 'B14', 'B15', 'B16', 'B17', 'B18', 'B19', 'B20', 'B22', 'A20', 'B23', 'B24', 'B25', 'B26', 'B27', 'B28', 'B29', 'B30', 'B31', 'B32', 'B33', 'B34', 'B35', 'B36', 'B37', 'B38', 'A38', 'B40', 'A40']","['A1', 'B1', 'B2', 'A2', 'A3', 'A4', 'B5', 'A5', 'A6', 'A7', 'B6', 'A8', 'A9', 'B8', 'A10', 'B10', 'A11', 'A12', 'A13', 'A14', 'A15', 'B13', 'A16', 'A17', 'A18', 'A19', 'B21', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'A30', 'A31', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'B39', 'A39']"
40,20,10,1,0.3,50,11,4.9097840785980225,-99999,-99999,[],[]
40,20,10,1,0.3,50,12,4.698405027389526,-99999,-99999,[],[]
40,20,10,1,0.3,50,13,5.352240800857544,-99999,-99999,[],[]
40,20,10,1,0.3,50,14,5.059149980545044,-99999,-99999,[],[]
40,20,10,1,0.3,50,15,5.031091213226318,-99999,-99999,[],[]
40,20,10,1,0.3,50,16,4.6581220626831055,-99999,-99999,[],[]
40,20,10,1,0.3,50,17,5.136697769165039,-99999,-99999,[],[]
40,20,10,1,0.3,50,18,4.748186826705933,-99999,-99999,[],[]
40,20,10,1,0.3,50,19,4.944009065628052,-99999,-99999,[],[]
40,20,10,1,0.3,50,20,5.201695203781128,-99999,-99999,[],[]
40,20,10,1,0.3,50,21,4.898154973983765,-99999,-99999,[],[]
40,20,10,1,0.3,50,22,5.649903059005737,-99999,-99999,[],[]
40,20,10,1,0.3,50,23,5.56709885597229,-99999,-99999,[],[]
40,20,10,1,0.3,50,24,4.620010852813721,835,25,"['B2', 'B3', 'B4', 'B5', 'B6', 'RMA', 'B7', 'B9', 'B10', 'B11', 'B12', 'B13', 'B14', 'B15', 'B16', 'B17', 'A19', 'A20', 'B18', 'B19', 'B20', 'B21', 'B22', 'A29', 'A30', 'B25', 'B27', 'B28', 'B29', 'B30', 'B32', 'B33', 'B34', 'B36', 'A37', 'B38', 'A39', 'B39', 'A40', 'B40']","['B1', 'A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'B8', 'A14', 'A15', 'A16', 'A17', 'A18', 'A21', 'A22', 'A23', 'A24', 'B23', 'A25', 'A26', 'A27', 'A28', 'B24', 'B26', 'A31', 'A32', 'B31', 'A33', 'A34', 'A35', 'A36', 'B35', 'B37', 'A38']"
40,20,10,1,0.3,50,25,4.547303915023804,-99999,-99999,[],[]
40,20,10,1,0.3,50,26,6.046857118606567,-99999,-99999,[],[]
40,20,10,1,0.3,50,27,4.893388986587524,737,25,"['B3', 'RMA', 'A8', 'B5', 'B7', 'B8', 'B9', 'B10', 'A11', 'B11', 'B12', 'B14', 'B15', 'B16', 'B17', 'B19', 'B20', 'B21', 'B22', 'B23', 'B24', 'B25', 'B26', 'B27', 'A20', 'A21', 'A23', 'A26', 'A27', 'B28', 'A30', 'B29', 'A33', 'B30', 'A35', 'B31', 'B32', 'B33', 'B34', 'B36', 'B38', 'A37', 'A38', 'B39', 'B40', 'A40']","['B1', 'A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'B2', 'A7', 'B4', 'B6', 'A9', 'A10', 'A12', 'A13', 'B13', 'A14', 'B18', 'A15', 'A16', 'A17', 'A18', 'A19', 'A22', 'A24', 'A25', 'A28', 'A29', 'A31', 'A32', 'A34', 'A36', 'B35', 'B37', 'A39']"
40,20,10,1,0.3,50,28,4.595690965652466,-99999,-99999,[],[]
40,20,10,1,0.3,50,29,5.009464740753174,1325,25,"['B2', 'B3', 'B4', 'B9', 'B10', 'B12', 'B13', 'RMA', 'B17', 'B18', 'B19', 'B20', 'B21', 'B22', 'A25', 'B23', 'B24', 'B25', 'B26', 'B27', 'B28', 'B29', 'A31', 'B30', 'B31', 'B32', 'B33', 'B34', 'A37', 'B35', 'B36', 'B37', 'A40', 'B38', 'B39', 'B40']","['B1', 'A1', 'B5', 'A2', 'B6', 'B7', 'A3', 'B8', 'A4', 'A5', 'B11', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'B14', 'A12', 'A13', 'B15', 'B16', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A26', 'A27', 'A28', 'A29', 'A30', 'A32', 'A33', 'A34', 'A35', 'A36', 'A38', 'A39']"
40,20,10,1,0.6,50,0,5.3593878746032715,179,25,"['A1', 'B5', 'A7', 'B6', 'B7', 'B9', 'A11', 'B11', 'B12', 'B13', 'B14', 'A16', 'RMA', 'B15', 'A18', 'A19', 'B16', 'A20', 'B17', 'A21', 'B18', 'A22', 'B19', 'A23', 'A24', 'A25', 'B20', 'B21', 'B22', 'B23', 'A26', 'B24', 'A27', 'B25', 'A28', 'B26', 'B27', 'A29', 'A30', 'B28', 'A31', 'B29', 'B30', 'A32', 'B31', 'B32', 'B33', 'B34', 'B35', 'A33', 'B36', 'A34', 'A35', 'A36', 'B37', 'B38', 'A37', 'A38', 'A39', 'B39', 'A40', 'B40']","['B1', 'A2', 'B2', 'A3', 'A4', 'A5', 'B3', 'B4', 'A6', 'A8', 'B8', 'A9', 'A10', 'B10', 'A12', 'A13', 'A14', 'A15', 'A17']"
40,20,10,1,0.6,50,1,4.670212030410767,3,25,"['B1', 'B3', 'A1', 'A2', 'RMA', 'A3', 'B8', 'A4', 'A5', 'B10', 'B11', 'A6', 'B12', 'A7', 'A8', 'B13', 'B14', 'A10', 'B15', 'B16', 'A11', 'A12', 'B17', 'B18', 'A13', 'A14', 'A15', 'B19', 'B20', 'A16', 'A17', 'A18', 'A19', 'A20', 'A21', 'A22', 'B23', 'A23', 'B24', 'B25', 'A25', 'A26', 'B26', 'B27', 'A27', 'A28', 'B28', 'A29', 'A30', 'A31', 'A32', 'A33', 'A34', 'A35', 'B29', 'B30', 'A36', 'B31', 'B32', 'B34', 'B35', 'A37', 'A38', 'B36', 'B37', 'B38', 'B39', 'B40', 'A39', 'A40']","['B2', 'B4', 'B5', 'B6', 'B7', 'B9', 'A9', 'B21', 'B22', 'A24', 'B33']"
40,20,10,1,0.6,50,2,5.162190675735474,118,25,"['A3', 'B2', 'B4', 'A5', 'B6', 'RMA', 'A8', 'B9', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'B10', 'B12', 'A15', 'A16', 'B13', 'B14', 'B15', 'A17', 'B16', 'B17', 'A18', 'A19', 'B18', 'A20', 'A21', 'A22', 'B19', 'B20', 'B21', 'A23', 'A24', 'B22', 'B23', 'A25', 'A26', 'A27', 'A28', 'A29', 'B26', 'A30', 'B27', 'A31', 'B28', 'A32', 'B29', 'B30', 'B31', 'B32', 'A33', 'B33', 'B34', 'B35', 'A34', 'A35', 'B37', 'A36', 'A37', 'A38', 'A39', 'B38', 'A40', 'B39', 'B40']","['A1', 'A2', 'B1', 'B3', 'A4', 'A6', 'B5', 'B7', 'B8', 'A7', 'B11', 'B24', 'B25', 'B36']"
40,20,10,1,0.6,50,3,4.588902235031128,54,25,"['A2', 'A3', 'B3', 'B5', 'A5', 'B9', 'B10', 'B11', 'A9', 'B12', 'A10', 'B13', 'RMA', 'B14', 'B15', 'A11', 'B16', 'A12', 'B17', 'A13', 'A14', 'A15', 'A16', 'B18', 'B19', 'A17', 'B20', 'A18', 'B21', 'A19', 'B22', 'A20', 'A21', 'A22', 'A23', 'A24', 'B23', 'A25', 'B25', 'B26', 'A26', 'A27', 'A28', 'B27', 'B28', 'B29', 'B30', 'A29', 'B31', 'A30', 'B32', 'A31', 'B33', 'A32', 'A33', 'A34', 'A35', 'A36', 'B34', 'B35', 'B36', 'A37', 'B37', 'B38', 'A38', 'A39', 'B39', 'B40', 'A40']","['A1', 'B1', 'B2', 'A4', 'B4', 'B6', 'B7', 'B8', 'A6', 'A7', 'A8', 'B24']"
40,20,10,1,0.6,50,4,5.211412191390991,65,25,"['A4', 'B5', 'B6', 'RMA', 'A6', 'A7', 'A8', 'A9', 'A10', 'B7', 'A11', 'B8', 'B9', 'A12', 'A13', 'A14', 'A15', 'B10', 'B11', 'A16', 'A17', 'B12', 'A18', 'B13', 'B14', 'B15', 'A19', 'B16', 'B17', 'A20', 'A21', 'B18', 'B19', 'B20', 'A22', 'B21', 'A23', 'A24', 'A25', 'A26', 'A27', 'B22', 'A28', 'B23', 'B24', 'A29', 'B25', 'B26', 'B27', 'A30', 'A31', 'B28', 'A32', 'B29', 'A33', 'B30', 'B31', 'A34', 'A35', 'B32', 'A36', 'B33', 'A37', 'A38', 'B35', 'B36', 'B37', 'B39', 'A39', 'A40', 'B40']","['B1', 'A1', 'B2', 'A2', 'A3', 'B3', 'B4', 'A5', 'B34', 'B38']"
40,20,10,1,0.6,50,5,4.9170496463775635,152,25,"['B1', 'B3', 'B4', 'B5', 'B6', 'RMA', 'B7', 'B10', 'B11', 'A6', 'A7', 'A8', 'A9', 'B13', 'B14', 'A10', 'B16', 'A11', 'A12', 'A13', 'A14', 'A15', 'B18', 'B19', 'A17', 'A18', 'B21', 'A20', 'A21', 'A22', 'A23', 'B22', 'B23', 'B25', 'A24', 'B26', 'B27', 'B28', 'B29', 'B30', 'A25', 'A26', 'A27', 'B32', 'A28', 'A29', 'A30', 'A31', 'B33', 'A32', 'B34', 'B35', 'A33', 'B36', 'B37', 'A34', 'B38', 'A35', 'A36', 'A37', 'A38', 'A39', 'B39', 'A40', 'B40']","['A1', 'B2', 'A2', 'A3', 'A4', 'B8', 'A5', 'B9', 'B12', 'B15', 'A16', 'B17', 'B20', 'A19', 'B24', 'B31']"
40,20,10,1,0.6,50,6,4.592688798904419,101,25,"['RMA', 'A5', 'B6', 'B8', 'B9', 'B10', 'B11', 'B12', 'A9', 'B13', 'B14', 'B16', 'A10', 'B17', 'B18', 'B19', 'B20', 'A11', 'B21', 'B22', 'A12', 'A13', 'A14', 'B23', 'A15', 'A16', 'B24', 'B25', 'B26', 'B27', 'A17', 'B28', 'A18', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'B30', 'B31', 'A25', 'A26', 'A27', 'B32', 'A28', 'B33', 'A29', 'A30', 'A31', 'A32', 'B35', 'A33', 'B36', 'B37', 'A34', 'A35', 'A36', 'B38', 'A37', 'B39', 'A38', 'B40', 'A39', 'A40']","['A1', 'B1', 'B2', 'B3', 'B4', 'A2', 'A3', 'A4', 'B5', 'B7', 'A6', 'A7', 'A8', 'B15', 'B29', 'B34']"
40,20,10,1,0.6,50,7,4.4411609172821045,32,25,"['A2', 'B2', 'B3', 'B4', 'B5', 'B7', 'A4', 'B8', 'A5', 'A6', 'B10', 'B11', 'B12', 'RMA', 'B15', 'A9', 'A10', 'A11', 'A12', 'B16', 'B18', 'B19', 'B20', 'A13', 'A14', 'B21', 'A15', 'A16', 'A17', 'A18', 'A19', 'B22', 'A20', 'B23', 'B24', 'A21', 'A22', 'B25', 'A23', 'B26', 'B27', 'A24', 'A25', 'A26', 'A27', 'B28', 'B29', 'A28', 'A29', 'A30', 'B30', 'B31', 'A31', 'B32', 'B33', 'A32', 'B34', 'B35', 'B36', 'B37', 'A33', 'B38', 'A34', 'A35', 'B39', 'A36', 'A37', 'B40', 'A38', 'A39', 'A40']","['A1', 'A3', 'B1', 'B6', 'B9', 'A7', 'B13', 'B14', 'A8', 'B17']"
40,20,10,1,0.6,50,8,5.00628399848938,177,25,"['B1', 'A4', 'B6', 'A6', 'A7', 'RMA', 'B8', 'B9', 'A8', 'B11', 'B12', 'A9', 'A10', 'B13', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'B14', 'A17', 'B16', 'A18', 'B17', 'B18', 'B19', 'B20', 'A19', 'A20', 'B21', 'B22', 'A21', 'B23', 'B24', 'B26', 'B27', 'B28', 'B30', 'A22', 'A23', 'B31', 'A24', 'A25', 'A26', 'B32', 'B33', 'A27', 'A28', 'A29', 'B34', 'B35', 'B36', 'A30', 'A31', 'B37', 'B38', 'B39', 'B40', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'A40']","['A1', 'A2', 'A3', 'B2', 'A5', 'B3', 'B4', 'B5', 'B7', 'B10', 'B15', 'B25', 'B29']"
40,20,10,1,0.6,50,9,5.280711889266968,272,25,"['A4', 'B1', 'B3', 'A11', 'B7', 'A14', 'B8', 'B9', 'B11', 'RMA', 'B12', 'B13', 'B14', 'A17', 'B15', 'A18', 'A19', 'A20', 'A21', 'B16', 'B17', 'B18', 'A22', 'A23', 'B19', 'B20', 'B21', 'B22', 'A24', 'A25', 'A26', 'A27', 'B23', 'B24', 'B25', 'A28', 'B26', 'B27', 'B28', 'B29', 'B30', 'A29', 'B31', 'B32', 'B33', 'B34', 'A30', 'A31', 'A32', 'A33', 'B35', 'A34', 'B36', 'A35', 'A36', 'B37', 'B38', 'A37', 'A38', 'A39', 'B39', 'B40', 'A40']","['A1', 'A2', 'A3', 'A5', 'B2', 'A6', 'B4', 'A7', 'B5', 'A8', 'B6', 'A9', 'A10', 'A12', 'A13', 'B10', 'A15', 'A16']"
40,20,10,1,0.6,50,10,5.158905267715454,6,25,"['A2', 'A3', 'RMA', 'A4', 'A5', 'A6', 'A7', 'B9', 'B10', 'A8', 'B13', 'A9', 'A10', 'B14', 'A11', 'B15', 'A12', 'B17', 'A13', 'B18', 'B19', 'A14', 'B21', 'A15', 'A16', 'A17', 'A18', 'B23', 'A19', 'A20', 'A21', 'B24', 'A22', 'A23', 'A24', 'A25', 'A26', 'B25', 'A27', 'B26', 'B27', 'A28', 'B28', 'A29', 'B29', 'A30', 'B30', 'A31', 'B31', 'B32', 'B33', 'A32', 'B34', 'B35', 'A33', 'A34', 'B36', 'A35', 'B37', 'B38', 'A36', 'A37', 'B39', 'A38', 'A39', 'B40', 'A40']","['A1', 'B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B11', 'B12', 'B16', 'B20', 'B22']"
40,20,10,1,0.6,50,11,5.026010036468506,-99999,-99999,[],[]
40,20,10,1,0.6,50,12,4.473772048950195,172,25,"['B1', 'B4', 'B6', 'RMA', 'A2', 'B7', 'B8', 'B9', 'A6', 'B11', 'B12', 'B13', 'B14', 'A10', 'B15', 'A12', 'B16', 'B18', 'B19', 'B20', 'B21', 'B24', 'B25', 'A18', 'B26', 'A19', 'A20', 'B27', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'A30', 'B28', 'A31', 'B29', 'A32', 'A33', 'B30', 'A34', 'A35', 'B31', 'B32', 'B33', 'B34', 'B35', 'A36', 'B36', 'B37', 'B38', 'B39', 'A37', 'A38', 'B40', 'A39', 'A40']","['B2', 'B3', 'B5', 'A1', 'A3', 'A4', 'B10', 'A5', 'A7', 'A8', 'A9', 'A11', 'A13', 'B17', 'A14', 'A15', 'A16', 'B22', 'A17', 'B23']"
40,20,10,1,0.6,50,13,5.5350401401519775,175,25,"['A1', 'B4', 'B5', 'B6', 'A6', 'A9', 'A11', 'A12', 'B9', 'A14', 'B10', 'A15', 'B11', 'B12', 'B13', 'A17', 'B14', 'B16', 'B17', 'A19', 'RMA', 'A20', 'A21', 'B18', 'A22', 'A24', 'A23', 'B19', 'A25', 'B21', 'A26', 'B22', 'A27', 'A28', 'B23', 'B24', 'A29', 'B25', 'B26', 'B27', 'A30', 'A31', 'A32', 'B28', 'B29', 'B30', 'A33', 'A34', 'B31', 'B33', 'A35', 'B34', 'B35', 'B36', 'A36', 'A37', 'A38', 'B37', 'B38', 'B39', 'B40', 'A39', 'A40']","['B1', 'B2', 'A2', 'B3', 'A3', 'A4', 'A5', 'A7', 'B7', 'A8', 'A10', 'B8', 'A13', 'A16', 'A18', 'B15', 'B20', 'B32']"
40,20,10,1,0.6,50,14,5.914720058441162,162,25,"['A4', 'A6', 'A7', 'A8', 'RMA', 'A12', 'A13', 'A14', 'A15', 'B6', 'A16', 'B7', 'B8', 'B10', 'A17', 'A18', 'A19', 'B11', 'A20', 'A21', 'A22', 'A23', 'A24', 'B12', 'A25', 'A26', 'A27', 'B15', 'A28', 'A29', 'A30', 'B16', 'A31', 'A32', 'B17', 'B19', 'B20', 'A33', 'B22', 'A34', 'B23', 'A35', 'B24', 'A36', 'B25', 'B26', 'B27', 'A37', 'B28', 'B29', 'B30', 'A38', 'B31', 'B32', 'B33', 'B34', 'A39', 'B35', 'B36', 'B37', 'A40', 'B38', 'B39', 'B40']","['A1', 'A2', 'A3', 'A5', 'B1', 'B2', 'B3', 'A9', 'A10', 'A11', 'B4', 'B5', 'B9', 'B13', 'B14', 'B18', 'B21']"
40,20,10,1,0.6,50,15,5.356656074523926,49,25,"['A2', 'A3', 'A4', 'A5', 'B2', 'A9', 'A10', 'RMA', 'A12', 'A14', 'A15', 'A16', 'B6', 'B7', 'B8', 'B9', 'B10', 'A17', 'A18', 'A19', 'A20', 'B11', 'A21', 'A22', 'B12', 'B13', 'B14', 'A23', 'A24', 'B15', 'B16', 'B17', 'B18', 'B19', 'B20', 'B21', 'A25', 'A26', 'B22', 'B23', 'A27', 'B24', 'B25', 'A28', 'A29', 'A30', 'A31', 'B26', 'A32', 'B27', 'A33', 'B28', 'B29', 'A34', 'A35', 'A36', 'B30', 'B31', 'A37', 'B32', 'B33', 'B34', 'B35', 'A38', 'A39', 'B36', 'A40', 'B37', 'B38', 'B39', 'B40']","['A1', 'B1', 'B3', 'A6', 'B4', 'A7', 'A8', 'B5', 'A11', 'A13']"
40,20,10,1,0.6,50,16,4.565112829208374,138,25,"['B2', 'A3', 'B6', 'B7', 'A5', 'A6', 'A7', 'B9', 'A8', 'A10', 'A11', 'A12', 'B10', 'B11', 'B13', 'A16', 'B14', 'RMA', 'B16', 'A17', 'A18', 'B17', 'B18', 'B19', 'B20', 'B21', 'B22', 'A19', 'B23', 'B24', 'B25', 'B26', 'B27', 'A20', 'A21', 'A22', 'A23', 'A24', 'B28', 'B29', 'A25', 'A26', 'B30', 'A27', 'A28', 'B31', 'A29', 'A30', 'A31', 'A32', 'B32', 'B33', 'A33', 'A34', 'B34', 'A35', 'B35', 'B36', 'B37', 'B38', 'B39', 'A36', 'A37', 'B40', 'A38', 'A39', 'A40']","['B1', 'A1', 'A2', 'B3', 'B4', 'A4', 'B5', 'B8', 'A9', 'A13', 'B12', 'A14', 'A15', 'B15']"
40,20,10,1,0.6,50,17,5.195569753646851,53,25,"['RMA', 'A3', 'B5', 'A4', 'B6', 'A5', 'B7', 'A6', 'A7', 'B8', 'B9', 'A8', 'A9', 'A10', 'B11', 'B12', 'B13', 'A11', 'A12', 'A13', 'A14', 'B14', 'B15', 'B16', 'B17', 'A15', 'A16', 'B18', 'A17', 'A18', 'A19', 'B20', 'A20', 'B21', 'A21', 'B22', 'A22', 'A23', 'A24', 'A25', 'B23', 'B24', 'B25', 'A26', 'A27', 'A28', 'A29', 'A30', 'B26', 'B27', 'B28', 'B29', 'B30', 'A31', 'A32', 'B31', 'B32', 'B33', 'A33', 'A34', 'B34', 'A35', 'A36', 'B35', 'B36', 'B37', 'A37', 'B38', 'A38', 'A39', 'B39', 'A40', 'B40']","['B1', 'A1', 'A2', 'B2', 'B3', 'B4', 'B10', 'B19']"
40,20,10,1,0.6,50,18,4.936394214630127,89,25,"['B5', 'A5', 'RMA', 'B6', 'A6', 'B7', 'B8', 'A8', 'B10', 'B11', 'B12', 'B13', 'A9', 'B14', 'A10', 'A11', 'B15', 'B16', 'B17', 'A12', 'A13', 'A14', 'B18', 'A15', 'A16', 'B20', 'A17', 'A18', 'A19', 'B21', 'A20', 'B22', 'A21', 'A22', 'A23', 'B23', 'A24', 'B24', 'A25', 'B25', 'A26', 'B26', 'A27', 'B27', 'B28', 'B29', 'B30', 'A28', 'A29', 'A30', 'B31', 'A31', 'A32', 'B32', 'B33', 'B34', 'A33', 'A34', 'B36', 'B38', 'B39', 'B40', 'A35', 'A36', 'A37', 'A38', 'A39', 'A40']","['A1', 'B1', 'B2', 'A2', 'B3', 'A3', 'A4', 'B4', 'B9', 'A7', 'B19', 'B35', 'B37']"
