n_sim,p_max,w_max,alpha,beta,T,seed,time,obj,constr,schedule,deferred
40,20,10,1,0.6,50,24,24.28374314,7,125,"['RMA', 'A1', 'A2', 'A4', 'A6', 'A7', 'B6', 'B7', 'A8', 'B9', 'B10', 'A9', 'A10', 'B12', 'A11', 'A12', 'B13', 'A13', 'A14', 'A15', 'B15', 'B16', 'B18', 'A16', 'A17', 'A18', 'B19', 'A19', 'A20', 'B21', 'A21', 'A22', 'A23', 'B23', 'A24', 'A25', 'A26', 'A27', 'A28', 'B24', 'B25', 'B26', 'A29', 'A30', 'B28', 'A31', 'A32', 'A33', 'B30', 'B31', 'B32', 'A34', 'B33', 'B34', 'A35', 'B35', 'B36', 'A36', 'A37', 'A38', 'B37', 'B38', 'B39', 'A39', 'A40', 'B40']","['B1', 'B2', 'A3', 'B3', 'A5', 'B4', 'B5', 'B8', 'B11', 'B14', 'B17', 'B20', 'B22', 'B27', 'B29']"
40,20,10,1,0.6,50,25,26.46178317,317,125,"['A2', 'B2', 'B3', 'B4', 'A8', 'B8', 'A9', 'A10', 'B10', 'A12', 'A13', 'B11', 'B13', 'B14', 'B15', 'B16', 'B17', 'B19', 'B20', 'A19', 'A20', 'A21', 'A22', 'A23', 'A25', 'B24', 'B25', 'B26', 'B27', 'A27', 'A29', 'B30', 'B31', 'A30', 'B33', 'A31', 'B34', 'A32', 'B35', 'A34', 'B36', 'A35', 'A36', 'B37', 'A37', 'B38', 'A38', 'A39', 'B39', 'A40']","['A1', 'A3', 'A4', 'B1', 'A5', 'A6', 'B5', 'B6', 'A7', 'B7', 'B9', 'A11', 'A14', 'B12', 'A15', 'A16', 'A17', 'B18', 'A18', 'B21', 'A24', 'B22', 'B23', 'A26', 'B28', 'A28', 'B29', 'B32', 'A33', 'B40']"
40,20,10,1,0.6,50,26,30.53053999,195,124,"['A2', 'B2', 'B4', 'A8', 'A10', 'A12', 'A14', 'B7', 'A15', 'B8', 'B10', 'RMA', 'B14', 'A18', 'B15', 'A19', 'A20', 'B16', 'B17', 'B18', 'A22', 'B19', 'A23', 'B20', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'B24', 'A30', 'A31', 'B25', 'A32', 'B26', 'B27', 'A33', 'A34', 'B28', 'B29', 'A35', 'B30', 'A36', 'A37', 'B31', 'B32', 'B33', 'B34', 'B35', 'A38', 'A39', 'B36', 'B37', 'B38', 'B39', 'A40', 'B40']","['A1', 'B1', 'A3', 'A4', 'A5', 'B3', 'A6', 'A7', 'A9', 'B5', 'B6', 'A11', 'A13', 'A16', 'A17', 'B9', 'B11', 'B12', 'B13', 'A21', 'B21', 'B22', 'B23']"
40,20,10,1,0.6,50,27,27.03288507,54,124,"['A1', 'A3', 'RMA', 'A5', 'B3', 'B5', 'B6', 'B7', 'A8', 'A9', 'B10', 'B11', 'B14', 'A10', 'B17', 'A11', 'B18', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'B22', 'B24', 'B25', 'A21', 'A22', 'B27', 'B28', 'A23', 'B29', 'A24', 'A25', 'A26', 'B30', 'A27', 'A28', 'A29', 'B31', 'B32', 'B33', 'A30', 'A31', 'B34', 'B35', 'B36', 'B37', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'B38', 'A40', 'B39', 'B40']","['B1', 'A2', 'B2', 'A4', 'B4', 'A6', 'B8', 'A7', 'B9', 'B12', 'B13', 'B15', 'B16', 'B19', 'B20', 'B21', 'B23', 'B26']"
40,20,10,1,0.6,50,28,24.91028666,81,125,"['A1', 'A3', 'B3', 'A6', 'B5', 'A8', 'RMA', 'A11', 'B6', 'B7', 'B8', 'A12', 'B10', 'B11', 'B12', 'B13', 'A13', 'A14', 'B14', 'A15', 'A16', 'B15', 'A17', 'A18', 'A19', 'B16', 'A20', 'B17', 'A21', 'B18', 'B19', 'B20', 'A22', 'B21', 'A23', 'B23', 'A24', 'B24', 'B25', 'A25', 'A26', 'A27', 'B26', 'B27', 'A28', 'A29', 'A30', 'B28', 'B29', 'B30', 'A31', 'A32', 'B32', 'B33', 'A33', 'B34', 'A34', 'B35', 'A35', 'B36', 'A36', 'B37', 'A37', 'B38', 'B39', 'A38', 'A39', 'A40', 'B40']","['A2', 'B1', 'B2', 'A4', 'A5', 'B4', 'A7', 'A9', 'A10', 'B9', 'B22', 'B31']"
40,20,10,1,0.6,50,29,28.56488609,67,124,"['B1', 'A1', 'A3', 'B4', 'A6', 'RMA', 'A8', 'A9', 'A11', 'A14', 'B10', 'B11', 'B12', 'B13', 'A15', 'A16', 'A17', 'B15', 'B16', 'A18', 'B17', 'A19', 'B18', 'A20', 'B19', 'A21', 'A22', 'A23', 'B20', 'B21', 'B22', 'B23', 'B24', 'A24', 'A25', 'B25', 'B26', 'B27', 'B28', 'B29', 'A26', 'A27', 'A28', 'A29', 'B31', 'A30', 'B32', 'A31', 'B33', 'A32', 'A33', 'A34', 'A35', 'A36', 'B34', 'B35', 'A37', 'B36', 'A38', 'B37', 'B38', 'A39', 'A40', 'B39', 'B40']","['B2', 'B3', 'A2', 'A4', 'A5', 'B5', 'A7', 'B6', 'B7', 'A10', 'B8', 'B9', 'A12', 'A13', 'B14', 'B30']"
40,20,10,2,0.3,50,0,57.9092381,-99999,-99999,[],[]
40,20,10,2,0.3,50,1,51.20540905,1018,250,"['B4', 'B6', 'B7', 'A6', 'B9', 'B10', 'B12', 'B13', 'A11', 'B15', 'A20', 'B20', 'B21', 'B23', 'B24', 'A27', 'B27', 'B28', 'B29', 'B30', 'A29', 'A31', 'B35', 'A36', 'B38', 'B39', 'A38', 'A39', 'B40']","['A1', 'B1', 'B2', 'B3', 'A2', 'A3', 'B5', 'A4', 'B8', 'A5', 'A7', 'A8', 'B11', 'A9', 'A10', 'A12', 'A13', 'B14', 'A14', 'A15', 'A16', 'A17', 'A18', 'B16', 'A19', 'B17', 'B18', 'A21', 'B19', 'A22', 'A23', 'B22', 'A24', 'B25', 'B26', 'A25', 'A26', 'A28', 'B31', 'B32', 'A30', 'B33', 'B34', 'A32', 'A33', 'B36', 'A34', 'A35', 'B37', 'A37', 'A40']"
40,20,10,2,0.3,50,2,54.42346621,599,249,"['B3', 'B4', 'B5', 'B7', 'B9', 'B15', 'RMA', 'B17', 'A20', 'B19', 'A21', 'A24', 'B22', 'B23', 'B24', 'B25', 'B27', 'B28', 'B30', 'A29', 'B32', 'B34', 'A31', 'A32', 'A34', 'A35', 'B35', 'B36', 'B37', 'B38', 'B39', 'A38', 'A39', 'A40', 'B40']","['B1', 'A1', 'A2', 'A3', 'A4', 'B2', 'A5', 'B6', 'A6', 'B8', 'A7', 'A8', 'A9', 'A10', 'B10', 'B11', 'B12', 'B13', 'A11', 'B14', 'A12', 'A13', 'B16', 'A14', 'A15', 'A16', 'A17', 'A18', 'B18', 'A19', 'A22', 'A23', 'B20', 'A25', 'B21', 'A26', 'A27', 'B26', 'A28', 'B29', 'B31', 'B33', 'A30', 'A33', 'A36', 'A37']"
40,20,10,2,0.3,50,3,51.09030604,671,250,"['A14', 'RMA', 'B15', 'B16', 'B17', 'A17', 'B19', 'A18', 'B20', 'B21', 'B22', 'B23', 'A22', 'B24', 'B25', 'A25', 'B26', 'B27', 'B28', 'B29', 'B30', 'B31', 'B32', 'A32', 'A34', 'A35', 'B33', 'A36', 'A37', 'B35', 'B36', 'A38', 'B37', 'A39', 'A40', 'B40']","['A1', 'A2', 'B1', 'A3', 'A4', 'A5', 'A6', 'B2', 'A7', 'B3', 'A8', 'B4', 'B5', 'B6', 'A9', 'B7', 'B8', 'B9', 'B10', 'B11', 'B12', 'A10', 'A11', 'A12', 'A13', 'B13', 'A15', 'B14', 'A16', 'B18', 'A19', 'A20', 'A21', 'A23', 'A24', 'A26', 'A27', 'A28', 'A29', 'A30', 'A31', 'A33', 'B34', 'B38', 'B39']"
40,20,10,2,0.3,50,4,57.06512594,-99999,-99999,[],[]
40,20,10,2,0.3,50,5,55.12897897,1010,249,"['B5', 'B7', 'B8', 'RMA', 'B15', 'B17', 'B18', 'B19', 'B20', 'B21', 'B22', 'A21', 'B24', 'B25', 'B26', 'B28', 'B29', 'B30', 'B31', 'B32', 'A31', 'A33', 'B33', 'A37', 'B34', 'B35', 'B36', 'B37', 'B38', 'B39', 'B40', 'A40']","['B1', 'B2', 'B3', 'B4', 'A1', 'A2', 'A3', 'B6', 'A4', 'A5', 'B9', 'B10', 'A6', 'B11', 'A7', 'A8', 'A9', 'B12', 'B13', 'A10', 'A11', 'B14', 'B16', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'A22', 'B23', 'A23', 'A24', 'A25', 'B27', 'A26', 'A27', 'A28', 'A29', 'A30', 'A32', 'A34', 'A35', 'A36', 'A38', 'A39']"
40,20,10,2,0.3,50,6,56.37893891,-99999,-99999,[],[]
40,20,10,2,0.3,50,7,51.29373312,-99999,-99999,[],[]
40,20,10,2,0.3,50,8,60.81259608,1152,249,"['B1', 'B2', 'B5', 'B7', 'B10', 'B12', 'B19', 'B22', 'B24', 'B25', 'B26', 'B27', 'B29', 'A22', 'B33', 'B34', 'B36', 'B37', 'A38', 'B38', 'B39', 'A40']","['A1', 'A2', 'A3', 'B3', 'B4', 'A4', 'A5', 'A6', 'A7', 'B6', 'B8', 'B9', 'A8', 'B11', 'A9', 'A10', 'B13', 'B14', 'B15', 'B16', 'B17', 'B18', 'B20', 'A11', 'A12', 'B21', 'A13', 'A14', 'A15', 'B23', 'A16', 'A17', 'A18', 'A19', 'B28', 'A20', 'A21', 'B30', 'B31', 'A23', 'A24', 'A25', 'A26', 'B32', 'A27', 'B35', 'A28', 'A29', 'A30', 'A31', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A39', 'B40']"
40,20,10,2,0.3,50,9,57.28752375,-99999,-99999,[],[]
40,20,10,2,0.3,50,10,58.85702896,789,249,"['B5', 'B7', 'B9', 'RMA', 'A12', 'B11', 'B12', 'B14', 'B15', 'B16', 'B22', 'A20', 'B23', 'B24', 'A22', 'B26', 'B27', 'B28', 'B29', 'A27', 'B30', 'B32', 'B34', 'B37', 'B38', 'A38', 'B40', 'A40']","['A1', 'B1', 'B2', 'A2', 'A3', 'B3', 'A4', 'B4', 'A5', 'A6', 'A7', 'B6', 'A8', 'A9', 'B8', 'A10', 'B10', 'A11', 'A13', 'A14', 'A15', 'B13', 'A16', 'A17', 'A18', 'B17', 'B18', 'B19', 'B20', 'A19', 'B21', 'A21', 'B25', 'A23', 'A24', 'A25', 'A26', 'B31', 'A28', 'A29', 'A30', 'B33', 'B35', 'B36', 'A31', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'B39', 'A39']"
40,20,10,2,0.3,50,11,57.33956289,1186,250,"['B4', 'B5', 'B8', 'B9', 'B10', 'B11', 'B12', 'B14', 'B16', 'B19', 'B22', 'B24', 'B26', 'B28', 'B29', 'B32', 'B33', 'B34', 'B35', 'B37', 'B38', 'B39', 'A38', 'B40']","['B1', 'B2', 'B3', 'A1', 'A2', 'A3', 'B6', 'B7', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'B13', 'A11', 'A12', 'A13', 'B15', 'A14', 'B17', 'A15', 'B18', 'B20', 'A16', 'B21', 'A17', 'A18', 'A19', 'B23', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'B25', 'A26', 'A27', 'A28', 'A29', 'A30', 'B27', 'A31', 'A32', 'A33', 'B30', 'B31', 'A34', 'B36', 'A35', 'A36', 'A37', 'A39', 'A40']"
40,20,10,2,0.3,50,12,51.85301828,868,250,"['B2', 'B4', 'B8', 'A12', 'B9', 'B11', 'B12', 'B13', 'A18', 'B14', 'A20', 'B15', 'B16', 'B17', 'B19', 'B20', 'A22', 'B21', 'A24', 'B27', 'B29', 'B30', 'B31', 'A30', 'B34', 'A33', 'B37', 'A34', 'B38', 'B39', 'B40', 'A39', 'A40']","['A1', 'B1', 'B3', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'B5', 'B6', 'B7', 'A9', 'A10', 'A11', 'A13', 'A14', 'B10', 'A15', 'A16', 'A17', 'A19', 'A21', 'B18', 'B22', 'A23', 'A25', 'B23', 'A26', 'B24', 'B25', 'A27', 'B26', 'A28', 'A29', 'B28', 'B32', 'B33', 'B35', 'A31', 'A32', 'B36', 'A35', 'A36', 'A37', 'A38']"
40,20,10,2,0.3,50,13,58.21401691,1212,246,"['RMA', 'B10', 'B11', 'B13', 'B14', 'B15', 'A16', 'B16', 'B17', 'B18', 'B19', 'B20', 'B21', 'B22', 'B23', 'B24', 'B25', 'B26', 'B28', 'B29', 'B30', 'B31', 'B32', 'B33', 'B34', 'B35', 'B37', 'B38', 'B39', 'A39', 'B40', 'A40']","['A1', 'A2', 'B1', 'A3', 'A4', 'B2', 'B3', 'A5', 'A6', 'B4', 'B5', 'B6', 'B7', 'A7', 'A8', 'B8', 'A9', 'B9', 'A10', 'A11', 'B12', 'A12', 'A13', 'A14', 'A15', 'A17', 'A18', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'A30', 'B27', 'A31', 'A32', 'A33', 'A34', 'A35', 'A36', 'B36', 'A37', 'A38']"
40,20,10,2,0.3,50,14,55.44456792,-99999,-99999,[],[]
40,20,10,2,0.3,50,15,54.14229822,860,250,"['B1', 'B7', 'B14', 'A12', 'A15', 'RMA', 'B17', 'A21', 'B18', 'B19', 'B20', 'B21', 'B22', 'B24', 'B25', 'B26', 'B27', 'B28', 'B29', 'B30', 'A35', 'A36', 'B32', 'B34', 'A37', 'B35', 'A38', 'B36', 'A39', 'B37', 'A40', 'B38', 'B39', 'B40']","['A1', 'A2', 'A3', 'B2', 'A4', 'B3', 'B4', 'A5', 'B5', 'B6', 'A6', 'B8', 'A7', 'B9', 'B10', 'A8', 'A9', 'B11', 'B12', 'A10', 'A11', 'B13', 'A13', 'B15', 'B16', 'A14', 'A16', 'A17', 'A18', 'A19', 'A20', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'A30', 'B23', 'A31', 'A32', 'A33', 'A34', 'B31', 'B33']"
40,20,10,2,0.3,50,16,50.30792618,617,249,"['B7', 'B9', 'B10', 'B11', 'B12', 'A11', 'B14', 'A16', 'A17', 'A20', 'B19', 'A25', 'B22', 'B23', 'B27', 'B28', 'B29', 'B30', 'B31', 'A34', 'B35', 'A35', 'B36', 'B38', 'B39', 'B40', 'A39', 'A40']","['B1', 'B2', 'B3', 'B4', 'B5', 'A1', 'A2', 'A3', 'B6', 'A4', 'A5', 'B8', 'A6', 'A7', 'A8', 'A9', 'A10', 'A12', 'B13', 'A13', 'A14', 'B15', 'A15', 'A18', 'A19', 'B16', 'B17', 'A21', 'B18', 'A22', 'A23', 'A24', 'B20', 'B21', 'A26', 'A27', 'A28', 'A29', 'A30', 'B24', 'B25', 'B26', 'A31', 'A32', 'B32', 'A33', 'B33', 'B34', 'B37', 'A36', 'A37', 'A38']"
40,20,10,2,0.3,50,17,58.21675682,-99999,-99999,[],[]
40,20,10,2,0.3,50,18,54.38721681,-99999,-99999,[],[]
40,20,10,2,0.3,50,19,59.50577593,-99999,-99999,[],[]
40,20,10,2,0.3,50,20,63.33494186,-99999,-99999,[],[]
40,20,10,2,0.3,50,21,57.13722372,437,248,"['RMA', 'B10', 'B12', 'B14', 'B15', 'B20', 'B22', 'B23', 'A22', 'A23', 'A24', 'B26', 'B28', 'B30', 'A26', 'A27', 'B31', 'B32', 'A29', 'A30', 'B33', 'A32', 'A33', 'A34', 'A35', 'B36', 'B37', 'B38', 'A38', 'A39', 'A40', 'B39', 'B40']","['A1', 'B1', 'A2', 'B2', 'B3', 'B4', 'B5', 'A3', 'B6', 'B7', 'A4', 'A5', 'A6', 'A7', 'A8', 'B8', 'A9', 'A10', 'A11', 'B9', 'B11', 'A12', 'A13', 'A14', 'A15', 'B13', 'A16', 'A17', 'A18', 'B16', 'B17', 'B18', 'B19', 'B21', 'A19', 'A20', 'A21', 'B24', 'B25', 'B27', 'B29', 'A25', 'A28', 'A31', 'B34', 'B35', 'A36', 'A37']"
40,20,10,2,0.3,50,22,60.33103395,-99999,-99999,[],[]
40,20,10,2,0.3,50,23,58.06688595,1115,246,"['B2', 'B7', 'B10', 'B11', 'B12', 'B14', 'B15', 'B16', 'A24', 'B20', 'B21', 'B23', 'B24', 'B26', 'B30', 'A33', 'B31', 'B33', 'B34', 'B37', 'B38', 'B39', 'B40']","['A1', 'B1', 'A2', 'A3', 'A4', 'A5', 'B3', 'B4', 'A6', 'A7', 'A8', 'A9', 'B5', 'B6', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'B8', 'B9', 'A17', 'A18', 'B13', 'A19', 'A20', 'A21', 'B17', 'A22', 'B18', 'A23', 'A25', 'B19', 'A26', 'A27', 'A28', 'A29', 'B22', 'B25', 'A30', 'A31', 'A32', 'B27', 'B28', 'B29', 'A34', 'A35', 'B32', 'A36', 'B35', 'A37', 'B36', 'A38', 'A39', 'A40']"
40,20,10,2,0.3,50,24,48.74273705,610,248,"['B2', 'B3', 'B5', 'B6', 'A12', 'A14', 'B9', 'B10', 'B12', 'B13', 'B15', 'B16', 'B17', 'A19', 'B18', 'A21', 'B19', 'B23', 'A27', 'A28', 'A29', 'B25', 'B27', 'B28', 'B32', 'B34', 'B36', 'B37', 'A39', 'B39', 'A40']","['B1', 'A1', 'A2', 'A3', 'A4', 'A5', 'B4', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'B7', 'A13', 'B8', 'B11', 'A15', 'A16', 'B14', 'A17', 'A18', 'A20', 'A22', 'B20', 'B21', 'A23', 'A24', 'B22', 'A25', 'A26', 'A30', 'B24', 'B26', 'A31', 'B29', 'A32', 'B30', 'B31', 'A33', 'A34', 'A35', 'B33', 'A36', 'B35', 'A37', 'A38', 'B38', 'B40']"
40,20,10,2,0.3,50,25,53.03326893,1032,247,"['B2', 'B5', 'B6', 'B7', 'B8', 'B9', 'B11', 'B12', 'B17', 'B18', 'A16', 'B24', 'B26', 'B28', 'B29', 'B30', 'A26', 'B34', 'B35', 'A31', 'B36', 'B37', 'B38', 'B39', 'B40', 'A40']","['A1', 'A2', 'A3', 'B1', 'A4', 'A5', 'B3', 'A6', 'A7', 'B4', 'A8', 'B10', 'A9', 'A10', 'A11', 'A12', 'A13', 'B13', 'B14', 'B15', 'B16', 'A14', 'A15', 'A17', 'B19', 'B20', 'B21', 'B22', 'A18', 'A19', 'A20', 'A21', 'B23', 'B25', 'B27', 'A22', 'A23', 'A24', 'A25', 'B31', 'A27', 'A28', 'B32', 'B33', 'A29', 'A30', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39']"
40,20,10,2,0.3,50,26,63.9479239,-99999,-99999,[],[]
40,20,10,2,0.3,50,27,53.93358397,619,250,"['A4', 'B6', 'B9', 'A11', 'B11', 'RMA', 'B16', 'B19', 'B20', 'B21', 'B22', 'A18', 'B23', 'B25', 'B27', 'A20', 'A21', 'A23', 'A24', 'A26', 'A27', 'B28', 'A30', 'B29', 'A33', 'A34', 'B30', 'B32', 'B33', 'B34', 'B36', 'B38', 'A37', 'A38', 'B39', 'A40']","['B1', 'A1', 'A2', 'A3', 'A5', 'A6', 'B2', 'A7', 'B3', 'B4', 'A8', 'B5', 'B7', 'B8', 'A9', 'B10', 'A10', 'A12', 'A13', 'B12', 'B13', 'B14', 'A14', 'B15', 'B17', 'B18', 'A15', 'A16', 'A17', 'B24', 'B26', 'A19', 'A22', 'A25', 'A28', 'A29', 'A31', 'A32', 'A35', 'B31', 'A36', 'B35', 'B37', 'A39', 'B40']"
40,20,10,2,0.3,50,28,52.19469094,976,246,"['B7', 'RMA', 'B14', 'B15', 'B16', 'B17', 'B19', 'B20', 'B21', 'B22', 'B23', 'B25', 'B26', 'B27', 'B28', 'B29', 'B30', 'B31', 'B32', 'A30', 'B34', 'A32', 'B35', 'B36', 'B37', 'A34', 'B38', 'B39', 'A39', 'A40']","['B1', 'A1', 'B2', 'B3', 'A2', 'B4', 'B5', 'A3', 'B6', 'A4', 'A5', 'A6', 'B8', 'A7', 'A8', 'B9', 'A9', 'B10', 'A10', 'A11', 'B11', 'B12', 'A12', 'A13', 'B13', 'A14', 'A15', 'A16', 'B18', 'A17', 'A18', 'A19', 'A20', 'A21', 'B24', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'B33', 'A31', 'A33', 'A35', 'A36', 'A37', 'A38', 'B40']"
40,20,10,2,0.3,50,29,56.63019514,994,249,"['B3', 'B4', 'B8', 'B9', 'A13', 'B16', 'B17', 'B18', 'A16', 'B21', 'A20', 'B22', 'A23', 'B23', 'B25', 'B26', 'B28', 'A30', 'B29', 'A31', 'B30', 'B32', 'B34', 'B36', 'A39', 'A40', 'B38', 'B40', 'B39']","['B1', 'B2', 'A1', 'B5', 'A2', 'B6', 'B7', 'A3', 'A4', 'A5', 'B10', 'B11', 'B12', 'A6', 'B13', 'A7', 'A8', 'A9', 'A10', 'A11', 'B14', 'A12', 'B15', 'A14', 'B19', 'A15', 'B20', 'A17', 'A18', 'A19', 'A21', 'A22', 'A24', 'A25', 'A26', 'A27', 'B24', 'A28', 'B27', 'A29', 'A32', 'A33', 'B31', 'A34', 'A35', 'B33', 'A36', 'A37', 'B35', 'B37', 'A38']"
40,20,10,2,0.6,50,0,55.67765498,111,250,"['A1', 'B5', 'A7', 'B6', 'A10', 'B9', 'B11', 'B12', 'B13', 'A14', 'B14', 'A15', 'A16', 'A18', 'RMA', 'A19', 'B16', 'A20', 'B17', 'A21', 'B18', 'A22', 'B19', 'A23', 'A24', 'A25', 'B21', 'B22', 'B23', 'A26', 'B24', 'A27', 'A28', 'B26', 'A29', 'A30', 'B28', 'A31', 'B29', 'A32', 'B31', 'B32', 'B33', 'B34', 'B35', 'A33', 'B36', 'A34', 'A35', 'A36', 'B37', 'B38', 'A37', 'A38', 'A39', 'B39', 'A40', 'B40']","['B1', 'A2', 'B2', 'A3', 'A4', 'A5', 'B3', 'B4', 'A6', 'A8', 'B7', 'B8', 'A9', 'A11', 'B10', 'A12', 'A13', 'A17', 'B15', 'B20', 'B25', 'B27', 'B30']"
40,20,10,2,0.6,50,1,50.21813011,0,250,"['B1', 'A1', 'A2', 'RMA', 'A3', 'A4', 'A5', 'B10', 'A6', 'A7', 'A8', 'A9', 'B14', 'A10', 'B16', 'A11', 'A12', 'B17', 'B18', 'A13', 'A14', 'A15', 'B19', 'B20', 'A16', 'A17', 'A18', 'A19', 'A20', 'A21', 'A22', 'B23', 'A23', 'B24', 'B25', 'A24', 'A25', 'A26', 'B26', 'B27', 'A27', 'A28', 'A29', 'A30', 'A31', 'A32', 'A33', 'A34', 'A35', 'B29', 'B30', 'A36', 'B32', 'B34', 'B35', 'A37', 'A38', 'B38', 'B39', 'B40', 'A39', 'A40']","['B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B9', 'B11', 'B12', 'B13', 'B15', 'B21', 'B22', 'B28', 'B31', 'B33', 'B36', 'B37']"
40,20,10,2,0.6,50,2,52.08355212,87,250,"['A2', 'A3', 'B2', 'B4', 'A4', 'A5', 'A6', 'A8', 'A9', 'A10', 'A11', 'A12', 'A14', 'A15', 'A16', 'B15', 'A17', 'B16', 'RMA', 'A18', 'A19', 'B18', 'A20', 'A21', 'A22', 'B19', 'B20', 'B21', 'A23', 'A24', 'B23', 'A25', 'A26', 'A27', 'A28', 'A29', 'B26', 'A30', 'B27', 'A31', 'B28', 'A32', 'B29', 'B30', 'B31', 'B32', 'A33', 'B33', 'B34', 'B35', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'A40', 'B39', 'B40']","['A1', 'B1', 'B3', 'B5', 'B6', 'B7', 'B8', 'A7', 'B9', 'A13', 'B10', 'B11', 'B12', 'B13', 'B14', 'B17', 'B22', 'B24', 'B25', 'B36', 'B37', 'B38']"
40,20,10,2,0.6,50,3,48.84581113,6,250,"['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'B12', 'A10', 'RMA', 'B14', 'B15', 'A11', 'A12', 'B17', 'A13', 'A14', 'A15', 'A16', 'B18', 'B19', 'A17', 'B20', 'A18', 'B21', 'A19', 'B22', 'A20', 'A21', 'A22', 'A23', 'A24', 'B23', 'A25', 'B25', 'B26', 'A26', 'A27', 'A28', 'B27', 'A29', 'B31', 'A30', 'B32', 'A31', 'B33', 'A32', 'A33', 'A34', 'A35', 'A36', 'B34', 'B35', 'B36', 'A37', 'B37', 'A38', 'A39', 'B39', 'A40']","['A1', 'B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B9', 'B10', 'B11', 'B13', 'B16', 'B24', 'B28', 'B29', 'B30', 'B38', 'B40']"
40,20,10,2,0.6,50,4,52.23001122,76,249,"['A4', 'B4', 'B6', 'A6', 'A8', 'A9', 'A10', 'B9', 'A13', 'A14', 'A15', 'RMA', 'B11', 'A16', 'A17', 'B12', 'A18', 'B13', 'B14', 'B15', 'A19', 'B16', 'B17', 'A20', 'A21', 'B18', 'B19', 'B20', 'A22', 'B21', 'A23', 'A24', 'A25', 'A26', 'A27', 'B22', 'A28', 'B23', 'B24', 'A29', 'B25', 'B26', 'B27', 'A30', 'A31', 'B28', 'A32', 'B29', 'A33', 'B30', 'B31', 'A34', 'A35', 'B32', 'A36', 'B33', 'A37', 'A38', 'B35', 'B36', 'B37', 'A39', 'A40', 'B40']","['B1', 'A1', 'B2', 'A2', 'A3', 'B3', 'B5', 'A5', 'A7', 'B7', 'A11', 'B8', 'A12', 'B10', 'B34', 'B38', 'B39']"
40,20,10,2,0.6,50,5,53.79429722,122,250,"['B1', 'A3', 'B6', 'RMA', 'B7', 'B10', 'B11', 'A6', 'A7', 'A8', 'A9', 'B12', 'B13', 'B14', 'B16', 'A11', 'A13', 'A14', 'A15', 'B19', 'A17', 'A18', 'B21', 'A20', 'A21', 'A22', 'A23', 'B22', 'B23', 'B24', 'B25', 'A24', 'B26', 'B27', 'B28', 'B29', 'B30', 'A25', 'A26', 'A27', 'B32', 'A28', 'A29', 'A30', 'A31', 'B33', 'A32', 'B34', 'B35', 'A33', 'B36', 'B37', 'A34', 'B38', 'A35', 'A36', 'A37', 'A38', 'A39', 'B39', 'A40', 'B40']","['A1', 'B2', 'B3', 'A2', 'B4', 'B5', 'A4', 'B8', 'A5', 'B9', 'A10', 'B15', 'A12', 'A16', 'B17', 'B18', 'B20', 'A19', 'B31']"
40,20,10,2,0.6,50,6,52.80852818,38,249,"['A1', 'A3', 'A5', 'RMA', 'A6', 'B9', 'B10', 'A7', 'B12', 'A8', 'A9', 'B14', 'B16', 'A10', 'B17', 'B18', 'B19', 'A11', 'B21', 'B22', 'A12', 'A13', 'A14', 'A15', 'A16', 'B24', 'B25', 'B26', 'B27', 'A17', 'B28', 'A18', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'B30', 'B31', 'A25', 'A26', 'A27', 'B32', 'A28', 'B33', 'A29', 'A30', 'A31', 'A32', 'B35', 'A33', 'A34', 'A35', 'A36', 'B38', 'A37', 'B39', 'A38', 'A39', 'A40']","['B1', 'B2', 'B3', 'B4', 'A2', 'A4', 'B5', 'B6', 'B7', 'B8', 'B11', 'B13', 'B15', 'B20', 'B23', 'B29', 'B34', 'B36', 'B37', 'B40']"
